"Eptatretus_cirrhatus_0"	"Eptatretus_cirrhatus_1"	"Eptatretus_cirrhatus_2"	"Eptatretus_cirrhatus_3"	"Eptatretus_cirrhatus_4"	"Geotria_australis_0"	"Geotria_australis_1"	"Geotria_australis_2"	"Lethenteron_camtschaticum_0"	"Lethenteron_camtschaticum_1"	"Mordacia_mordax_0"	"Petromyzon_marinus_0"	"Petromyzon_marinus_1"	"Petromyzon_marinus_2"	"Petromyzon_marinus_3"	"Petromyzon_marinus_4"	"Petromyzon_marinus_5"	"Petromyzon_marinus_6"
"OG0003855"	14.8606761412759	9.51014196868383	11.4574411139056	13.8910358413207	12.7390898406389	39.1369800736098	41.9938737920425	62.6050519599334	30.4470821856453	21.8546700992566	60.5471387552925	20.4333048601749	5.96811895680604	11.2847501452718	11.6339583293941	5.52458612396263	5.38448949506587	5.06750093510143
"OG0003856"	51.4827503096175	58.2804475486024	58.263459416296	66.7234628121113	57.6255213369213	193.811285141475	210.689313318895	199.426072358237	116.055010166618	326.760120675417	190.320658135441	35.8734679101181	134.257480739783	50.0495275943719	197.383026570597	136.678629449469	142.949233453299	119.870514101122
"OG0003857"	1.19788454776721	1.36397504900327	3.67032256266127	0.591624850834795	0.81371357459511	0	0	0	0	0	0	0	0	0.853293472281749	0	0	0	0
"OG0003858"	0.439862516491087	0.397183445125765	0.170908107127064	0.491580730215256	0.567687039926899	1.33597694134025	2.18133761468515	6.47685865503538	5.19152068559043	2.26011529713929	2.70177405860788	8.3792524204239	3.13805775799391	4.66258195818313	0.622303271972747	0.244830172856738	0.710310716728901	0.251224913966239
"OG0003859"	18.7662060321201	18.4605040375824	18.7556209464526	15.628826363709	13.0424058706611	68.852176250604	52.1143637230279	34.6848088671017	13.6662028713766	1.97298831433341	14.9937242369538	13.3585044981458	0	12.8099136673379	1.19529731381279	1.77319533333468	0.244895803768787	2.85886583548826
"OG0003860"	3.18174762215568	3.02500654088032	2.37666374657332	5.04828576201436	3.73139857026162	3.0209526333558	2.886606392801	13.7678469294863	4.83156152231532	10.8328475369662	9.98826848289862	0.745808101982717	8.70288198347726	0.624691463975069	11.2745056822143	5.21527307065962	3.95085037973036	5.66324183764611
"OG0003861"	3.0003429747382	3.71120413759171	2.12195596874564	5.79784979588741	4.53451656573905	1.07894113544737	0.875869953869563	1.03669183267167	2.30952344756473	2.91737287817987	1.35094402547724	0.495533786482719	2.17820387743085	0.572780281877335	3.79950676321332	1.37220530679947	1.68340428408154	1.47322750704039
"OG0003862"	6.28185519779235	5.61906343036957	5.46446018772127	10.0954549601825	7.10221729398841	0.280118478527706	0.48483814104368	0.942008228973777	2.31592999131397	3.93951262681019	4.28155254004986	1.67248792091173	1.43253722361609	1.03690158238562	3.0614186308388	1.58645694959716	1.84280821928727	1.6813205722212
"OG0003863"	0	0.252688601988287	0.190728509598862	0.170961875765341	0.0949927600655704	8.46919008198727	7.45127016729445	15.6546637137292	30.4256305072618	87.6279083754399	58.4500938678865	33.0069960660984	9.38580268119808	702.919315693197	10.8458022627595	3.2172280686042	4.5403820655771	3.62835577673375
"OG0003864"	102.678185993483	121.777443003908	100.629727160063	104.778474026751	118.476060604021	640.209693807603	636.607216490393	477.164054968767	264.428046401896	225.976855397356	309.104755931765	448.880345252732	254.520243418945	342.107599882291	325.960143838064	1272.30819766385	922.420806688083	1013.56446457167
"OG0003865"	18.0884245984129	11.0969892018981	14.7686562221365	13.8031217758479	15.5915200088829	385.688129909844	366.606503590808	167.840148747897	61.3214102990952	95.6640752676123	95.2809174260158	74.2455033744004	40.2398580852221	112.773031762879	124.179381568365	143.52822680175	169.439334078798	128.790787118486
"OG0003866"	18.1465637139608	19.7421465202885	12.8944447869351	23.5288223238849	20.9719098411727	173.026953436713	158.072508163263	106.327945974739	39.8320484672366	23.9314213059354	48.4028498900316	47.6952254249949	11.2468457117875	52.8499685166325	22.3531332799334	18.2842988444657	20.7460904142357	15.330322611836
